Code,Area_name,priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND
E09000031,Waltham Forest,6134.969325,2020,2020/12/1,S,F,1000000,E49RW,E09000031,{BC8936BB-726C-0E2C-E053-6C04A8C0DBF4},18792256,163,7,11,53,78,England and Wales: 1900-1929
E09000030,Tower Hamlets,6136.363636,2020,2020/12/14,F,L,337500,E32SD,E09000030,{BA558B32-6E04-76EF-E053-6B04A8C0B4B7},18633964,55,3,11,84,87,England and Wales: 2003-2006
E09000008,Croydon,6136.363636,2020,2020/12/14,T,L,337500,CR06JA,E09000008,{BC8936BB-E889-0E2C-E053-6C04A8C0DBF4},16647470,55,3,11,63,76,England and Wales: 1900-1929
E09000029,Sutton,6136.363636,2020,2020/12/11,D,F,1350000,SM25RL,E09000029,{BC8936BB-E973-0E2C-E053-6C04A8C0DBF4},18598133,220,8,12,64,76,England and Wales: 1930-1949
E09000017,Hillingdon,6136.363636,2020,2020/12/11,T,F,472500,HA49AP,E09000017,{BA558B32-D20A-76EF-E053-6B04A8C0B4B7},17510022,77,5,12,51,86,England and Wales: 1930-1949
E09000009,Ealing,6136.363636,2020,2020/12/11,F,L,540000,W30EA,E09000009,{BA558B32-1B5E-76EF-E053-6B04A8C0B4B7},16783332,88,3,11,59,73,England and Wales: 1967-1975
E09000024,Merton,6136.363636,2020,2020/12/10,S,F,1080000,SW209HE,E09000024,{BC8936BB-DF78-0E2C-E053-6C04A8C0DBF4},18165346,176,6,11,55,75,England and Wales: 1900-1929
E09000004,Bexley,6136.950904,2020,2020/12/11,S,F,475000,DA158BD,E09000004,{BA558B32-A538-76EF-E053-6B04A8C0B4B7},16265499,77.4,4,11,52,57,England and Wales: 1930-1949
E09000003,Barnet,6140.350877,2020,2020/12/3,F,L,700000,NW95JQ,E09000003,{BA558B32-1BBF-76EF-E053-6B04A8C0B4B7},16122890,114,4,11,64,65,England and Wales: 2007 onwards
E09000031,Waltham Forest,6140.350877,2020,2020/12/2,F,L,350000,E176PA,E09000031,{BA558B32-6CF4-76EF-E053-6B04A8C0B4B7},18810206,57,3,11,64,79,England and Wales: 1900-1929
E09000021,Kingston upon Thames,6142.857143,2020,2020/12/9,T,F,430000,KT92SA,E09000021,{BA558B33-01A7-76EF-E053-6B04A8C0B4B7},17809646,70,5,11,74,87,England and Wales: 1996-2002
E09000026,Redbridge,6144.144144,2020,2020/12/21,S,F,682000,IG87EW,E09000026,{BC8936BB-724F-0E2C-E053-6C04A8C0DBF4},18309005,111,5,11,52,85,England and Wales: 1930-1949
E09000017,Hillingdon,6144.578313,2020,2020/12/22,S,F,510000,HA40LT,E09000017,{BC8936BB-C2FD-0E2C-E053-6C04A8C0DBF4},17547767,83,7,12,53,79,England and Wales: 1930-1949
E09000021,Kingston upon Thames,6144.578313,2020,2020/12/7,S,F,510000,KT13LW,E09000021,{BA558B33-2436-76EF-E053-6B04A8C0B4B7},17862095,83,5,11,54,83,England and Wales: 1930-1949
E09000009,Ealing,6146.445751,2020,2020/12/10,S,F,575000,UB56NN,E09000009,{BC8936BB-C80A-0E2C-E053-6C04A8C0DBF4},16769040,93.55,6,11,35,53,England and Wales: 1950-1966
E09000026,Redbridge,6148.148148,2020,2020/12/16,S,F,830000,E182NS,E09000026,{BC8936BB-71A4-0E2C-E053-6C04A8C0DBF4},18326215,135,7,11,49,83,England and Wales: before 1900
E09000003,Barnet,6149.425287,2020,2020/12/16,T,F,535000,EN48UA,E09000003,{BC8936BB-C6B0-0E2C-E053-6C04A8C0DBF4},16219121,87,5,11,65,89,England and Wales: 1930-1949
E09000008,Croydon,6152.173913,2020,2020/12/11,S,F,566000,SW163SE,E09000008,{BC8936BB-E7E5-0E2C-E053-6C04A8C0DBF4},16641286,92,5,11,55,86,England and Wales: 1930-1949
E09000025,Newham,6153.846154,2020,2020/12/18,T,F,480000,E79BT,E09000025,{BC8936BB-6FC0-0E2C-E053-6C04A8C0DBF4},18224129,78,5,11,65,86,England and Wales: before 1900
E09000006,Bromley,6153.846154,2020,2020/12/14,T,F,480000,BR31JW,E09000006,{BC8936BB-E7E3-0E2C-E053-6C04A8C0DBF4},16459701,78,3,12,73,86,England and Wales: 1991-1995
E09000029,Sutton,6153.846154,2020,2020/12/11,D,F,560000,SM12JH,E09000029,{BA558B33-149C-76EF-E053-6B04A8C0B4B7},18568785,91,5,11,64,84,England and Wales: 1950-1966
E09000010,Enfield,6153.846154,2020,2020/12/11,F,L,400000,N135LA,E09000010,{BA558B32-6C8A-76EF-E053-6B04A8C0B4B7},16925940,65,2,11,64,80,England and Wales: 1900-1929
E09000015,Harrow,6153.846154,2020,2020/12/10,S,F,800000,HA51DF,E09000015,{BA558B32-D3F0-76EF-E053-6B04A8C0B4B7},17362384,130,7,11,60,81,England and Wales: 1930-1949
E09000003,Barnet,6153.846154,2020,2020/12/10,D,F,880000,EN51SF,E09000003,{BA558B32-8BBD-76EF-E053-6B04A8C0B4B7},16171771,143,6,11,60,75,England and Wales: 1950-1966
E09000031,Waltham Forest,6153.846154,2020,2020/12/4,S,F,720000,E47JB,E09000031,{BA558B32-6CF8-76EF-E053-6B04A8C0B4B7},18787569,117,6,11,61,85,England and Wales: 1930-1949
E09000023,Lewisham,6153.846154,2020,2020/12/4,F,L,400000,SE266LX,E09000023,{BC8936BC-0328-0E2C-E053-6C04A8C0DBF4},18082963,65,3,12,64,78,England and Wales: 1950-1966
E09000010,Enfield,6153.846154,2020,2020/12/3,F,L,320000,EN20QD,E09000010,{BC8936BB-C29B-0E2C-E053-6C04A8C0DBF4},16920971,52,2,12,67,92,England and Wales: 1900-1929
E09000030,Tower Hamlets,6158.403492,2020,2020/12/11,F,L,395000,E12HL,E09000030,{BC8936BB-3020-0E2C-E053-6C04A8C0DBF4},18633583,64.14,3,11,58,72,England and Wales: 1950-1966
E09000028,Southwark,6158.536585,2020,2020/12/22,F,L,505000,SE229BD,E09000028,{BC8936BC-05F5-0E2C-E053-6C04A8C0DBF4},18472994,82,5,11,67,81,England and Wales: before 1900
E09000022,Lambeth,6158.854167,2020,2020/12/18,S,F,1182500,SW162LW,E09000022,{BC8936BB-E644-0E2C-E053-6C04A8C0DBF4},17980191,192,6,12,64,80,England and Wales: 1900-1929
E09000029,Sutton,6159.42029,2020,2020/12/18,T,F,425000,SM12LG,E09000029,{BC8936BB-E786-0E2C-E053-6C04A8C0DBF4},18544031,69,3,12,55,80,England and Wales: 1930-1949
E09000031,Waltham Forest,6159.42029,2020,2020/12/16,F,L,425000,E114DA,E09000031,{BC8936BB-724D-0E2C-E053-6C04A8C0DBF4},18773774,69,3,11,66,79,England and Wales: before 1900
E09000006,Bromley,6159.42029,2020,2020/12/16,T,F,425000,BR26BN,E09000006,{BA558B33-025B-76EF-E053-6B04A8C0B4B7},16431948,69,3,11,66,87,England and Wales: 1900-1929
E09000024,Merton,6159.42029,2020,2020/12/7,T,F,425000,CR43JW,E09000024,{BC8936BB-E87C-0E2C-E053-6C04A8C0DBF4},18135309,69,4,12,60,90,England and Wales: 1930-1949
E09000004,Bexley,6160.714286,2020,2020/12/21,T,F,345000,DA68JB,E09000004,{BC8936BB-E7D3-0E2C-E053-6C04A8C0DBF4},16257111,56,3,11,74,92,England and Wales: 1983-1990
E09000003,Barnet,6161.971831,2020,2020/12/18,F,L,437500,NW71NP,E09000003,{BC8936BB-30E5-0E2C-E053-6C04A8C0DBF4},16135634,71,,11,85,85,NO DATA!
E09000030,Tower Hamlets,6162.790698,2020,2020/12/4,F,L,265000,E18HN,E09000030,{BA558B32-1CA4-76EF-E053-6B04A8C0B4B7},18698338,43,2,11,74,80,England and Wales: 1900-1929
E09000014,Haringey,6163.043478,2020,2020/12/18,F,L,567000,N80NX,E09000014,{BC8936BB-3116-0E2C-E053-6C04A8C0DBF4},17300791,92,4,12,64,72,England and Wales: 1900-1929
E09000023,Lewisham,6164.383562,2020,2020/12/16,F,L,450000,SE233RW,E09000023,{BC8936BC-0469-0E2C-E053-6C04A8C0DBF4},18008767,73,3,11,72,79,England and Wales: 1967-1975
E09000030,Tower Hamlets,6164.383562,2020,2020/12/9,F,L,450000,E33TF,E09000030,{BA558B32-1CA5-76EF-E053-6B04A8C0B4B7},18610783,73,,11,82,82,NO DATA!
E09000003,Barnet,6165.107154,2020,2020/12/23,F,L,408500,EN48QG,E09000003,{BC8936BB-8B06-0E2C-E053-6C04A8C0DBF4},16128215,66.26,3,11,57,77,
E09000030,Tower Hamlets,6166.666667,2020,2020/12/18,F,L,277500,E10AR,E09000030,{BC8936BB-70B3-0E2C-E053-6C04A8C0DBF4},18673926,45,2,11,74,80,England and Wales: 1950-1966
E09000029,Sutton,6166.666667,2020,2020/12/17,F,L,185000,SM25DA,E09000029,{BC8936BB-E819-0E2C-E053-6C04A8C0DBF4},18579868,30,1,11,64,79,England and Wales: 1967-1975
E09000032,Wandsworth,6166.666667,2020,2020/12/15,F,L,370000,SW84EB,E09000032,{BC8936BC-0868-0E2C-E053-6C04A8C0DBF4},18863275,60,3,12,76,82,England and Wales: 1950-1966
E09000010,Enfield,6166.666667,2020,2020/12/3,T,F,518000,N112RR,E09000010,{BA558B32-DA06-76EF-E053-6B04A8C0B4B7},16926164,84,5,11,63,84,England and Wales: 1900-1929
E09000011,Greenwich,6166.982922,2020,2020/12/18,F,L,390000,SE37EQ,E09000011,{BC8936BC-0323-0E2C-E053-6C04A8C0DBF4},17010482,63.24,5,11,56,56,England and Wales: before 1900
E09000015,Harrow,6168.316832,2020,2020/12/18,S,F,623000,HA13EP,E09000015,{BC8936BB-C42A-0E2C-E053-6C04A8C0DBF4},17369348,101,4,11,63,87,England and Wales: before 1900
E09000010,Enfield,6170.212766,2020,2020/12/21,S,F,870000,N211AU,E09000010,{BC8936BB-C703-0E2C-E053-6C04A8C0DBF4},16856828,141,7,11,64,81,England and Wales: 1930-1949
E09000010,Enfield,6171.875,2020,2020/12/8,F,L,395000,N146QP,E09000010,{BA558B32-1CA3-76EF-E053-6B04A8C0B4B7},16853647,64,3,11,71,79,England and Wales: 1976-1982
E09000017,Hillingdon,6172.839506,2020,2020/12/16,S,F,500000,HA40RB,E09000017,{BC8936BB-C468-0E2C-E053-6C04A8C0DBF4},17528631,81,4,11,51,84,England and Wales: 1930-1949
E09000021,Kingston upon Thames,6172.839506,2020,2020/12/14,S,F,500000,KT33RW,E09000021,{BA558B33-2358-76EF-E053-6B04A8C0B4B7},17851045,81,5,11,67,84,England and Wales: 1996-2002
E09000026,Redbridge,6176.154672,2020,2020/12/18,S,F,805000,IG74QT,E09000026,{BC8936BB-C681-0E2C-E053-6C04A8C0DBF4},18334575,130.34,7,11,65,76,England and Wales: 1950-1966
E09000016,Havering,6176.470588,2020,2020/12/15,S,F,420000,RM126BH,E09000016,{BA558B32-DA01-76EF-E053-6B04A8C0B4B7},17462525,68,4,11,61,84,England and Wales: 1930-1949
E09000015,Harrow,6176.470588,2020,2020/12/7,F,L,315000,HA53HZ,E09000015,{BC8936BB-30ED-0E2C-E053-6C04A8C0DBF4},17342324,51,,11,83,83,NO DATA!
E09000022,Lambeth,6177.419355,2020,2020/12/10,F,L,383000,SW120LE,E09000022,{BC8936BC-041C-0E2C-E053-6C04A8C0DBF4},17882321,62,3,12,59,66,England and Wales: 1950-1966
E09000023,Lewisham,6177.777778,2020,2020/12/15,F,L,556000,SE233TD,E09000023,{BC8936BC-06F7-0E2C-E053-6C04A8C0DBF4},18049488,90,4,12,61,69,England and Wales: 1900-1929
E09000023,Lewisham,6178.472222,2020,2020/12/15,T,F,667275,SE231AA,E09000023,{BC8936BC-0368-0E2C-E053-6C04A8C0DBF4},18023822,108,6,12,73,84,England and Wales: 1950-1966
E09000030,Tower Hamlets,6179.775281,2020,2020/12/18,F,L,550000,E147JR,E09000030,{BC8936BB-7203-0E2C-E053-6C04A8C0DBF4},18651063,89,3,12,78,84,England and Wales: 2003-2006
E09000011,Greenwich,6179.775281,2020,2020/12/11,F,L,550000,SE37QU,E09000011,{BC8936BC-0369-0E2C-E053-6C04A8C0DBF4},16960360,89,4,12,36,54,England and Wales: 1950-1966
E09000032,Wandsworth,6179.775281,2020,2020/12/4,T,F,550000,SW170PN,E09000032,{BC8936BB-E63D-0E2C-E053-6C04A8C0DBF4},18892478,89,3,12,72,84,England and Wales: 1983-1990
E09000008,Croydon,6181.363636,2020,2020/12/4,S,F,679950,CR20JA,E09000008,{BA558B33-14D4-76EF-E053-6B04A8C0B4B7},16702618,110,6,11,51,69,England and Wales: 1930-1949
E09000028,Southwark,6181.818182,2020,2020/12/23,T,F,680000,SE220QQ,E09000028,{BC8936BC-06E4-0E2C-E053-6C04A8C0DBF4},18476492,110,5,11,60,85,England and Wales: 1976-1982
E09000015,Harrow,6182.608696,2020,2020/12/17,T,F,711000,HA72NB,E09000015,{BC8936BB-C791-0E2C-E053-6C04A8C0DBF4},17384094,115,7,11,58,84,England and Wales: 1930-1949
E09000027,Richmond upon Thames,6182.795699,2020,2020/12/7,T,F,575000,TW26BY,E09000027,{B82222ED-104B-6691-E053-6B04A8C02FB2},18395188,93,6,11,64,82,England and Wales: 1930-1949
E09000011,Greenwich,6184.210526,2020,2020/12/18,F,L,470000,SE100XG,E09000011,{BC8936BC-0634-0E2C-E053-6C04A8C0DBF4},16977548,76,,11,87,87,NO DATA!
E09000023,Lewisham,6185.56701,2020,2020/12/21,T,F,600000,SE146NF,E09000023,{BC8936BC-03C6-0E2C-E053-6C04A8C0DBF4},18083393,97,5,12,74,87,England and Wales: 1967-1975
E09000012,Hackney,6187.963713,2020,2020/12/10,F,L,763966,N52RT,E09000012,{BC8936BB-3096-0E2C-E053-6C04A8C0DBF4},17110699,123.46,3,11,56,67,England and Wales: before 1900
E09000005,Brent,6188.108108,2020,2020/12/11,F,L,457920,NW99DS,E09000005,{BC8936BB-333D-0E2C-E053-6C04A8C0DBF4},16399097,74,,11,87,87,NO DATA!
E09000021,Kingston upon Thames,6190.47619,2020,2020/12/10,F,L,260000,KT67SH,E09000021,{BC8936BB-E8B4-0E2C-E053-6C04A8C0DBF4},17840639,42,2,12,74,76,England and Wales: 1976-1982
E09000006,Bromley,6190.47619,2020,2020/12/10,T,F,520000,BR35HF,E09000006,{BA558B32-FEB7-76EF-E053-6B04A8C0B4B7},16434372,84,4,11,70,86,England and Wales: 1967-1975
E09000014,Haringey,6190.47619,2020,2020/12/9,T,F,650000,N154FU,E09000014,{BA558B32-1CF8-76EF-E053-6B04A8C0B4B7},17279318,105,,11,85,95,NO DATA!
E09000006,Bromley,6191.860465,2020,2020/12/2,S,F,532500,BR69QW,E09000006,{BA558B33-01C4-76EF-E053-6B04A8C0B4B7},16473492,86,4,11,63,79,England and Wales: 1930-1949
E09000015,Harrow,6192.307692,2020,2020/12/18,D,F,805000,HA52BQ,E09000015,{BA558B32-D8E9-76EF-E053-6B04A8C0B4B7},17340812,130,6,12,22,44,England and Wales: 1967-1975
E09000023,Lewisham,6192.307692,2020,2020/12/17,T,F,885500,SE266NB,E09000023,{BC8936BB-E692-0E2C-E053-6C04A8C0DBF4},18098060,143,6,12,54,75,England and Wales: 1900-1929
E09000009,Ealing,6193.181818,2020,2020/12/11,F,L,272500,UB68NN,E09000009,{BC8936BB-317C-0E2C-E053-6C04A8C0DBF4},16827649,44,2,11,67,76,England and Wales: 1900-1929
E09000019,Islington,6194.690265,2020,2020/12/11,T,F,1400000,N193TS,E09000019,{BC8936BB-B39E-0E2C-E053-6C04A8C0DBF4},17662913,226,10,11,43,76,England and Wales: before 1900
E09000023,Lewisham,6195.402299,2020,2020/12/11,F,L,539000,SE233UP,E09000023,{BA558B32-FFCC-76EF-E053-6B04A8C0B4B7},18068779,87,4,11,58,75,England and Wales: before 1900
E09000005,Brent,6195.945946,2020,2020/12/4,F,L,458500,NW99DS,E09000005,{BC8936BB-3360-0E2C-E053-6C04A8C0DBF4},16335526,74,,11,87,87,NO DATA!
E09000023,Lewisham,6196.721311,2020,2020/12/11,T,F,756000,SE231PE,E09000023,{BC8936BB-E5E0-0E2C-E053-6C04A8C0DBF4},18051071,122,5,12,57,83,England and Wales: 1900-1929
E09000003,Barnet,6197.183099,2020,2020/12/21,T,F,440000,NW43TT,E09000003,{BC8936BB-C6BB-0E2C-E053-6C04A8C0DBF4},16172376,71,5,12,49,90,England and Wales: 1930-1949
E09000017,Hillingdon,6197.183099,2020,2020/12/11,F,L,440000,HA51RJ,E09000017,{BC8936BB-30CE-0E2C-E053-6C04A8C0DBF4},17478759,71,,11,83,83,NO DATA!
E09000003,Barnet,6199.152542,2020,2020/12/4,S,F,731500,NW72HH,E09000003,{BA558B32-D1BD-76EF-E053-6B04A8C0B4B7},16197900,118,6,11,62,80,England and Wales: 1930-1949
E09000024,Merton,6200,2020,2020/12/11,T,F,465000,SM44SA,E09000024,{BC8936BB-E6B2-0E2C-E053-6C04A8C0DBF4},18138321,75,5,11,56,85,England and Wales: 1930-1949
E09000032,Wandsworth,6200,2020,2020/12/3,F,L,372000,SW183SE,E09000032,{BC8936BB-E6B3-0E2C-E053-6C04A8C0DBF4},18830194,60,3,11,75,77,England and Wales: 1976-1982
E09000028,Southwark,6201.298701,2020,2020/12/8,F,L,477500,SE152BX,E09000028,{BA558B33-24A7-76EF-E053-6B04A8C0B4B7},18425669,77,3,12,61,72,England and Wales: 1900-1929
E09000003,Barnet,6201.492537,2020,2020/12/3,F,L,415500,EN55EJ,E09000003,{BA558B32-1B52-76EF-E053-6B04A8C0B4B7},16173043,67,3,11,65,78,England and Wales: 1967-1975
E09000018,Hounslow,6202.531646,2020,2020/12/21,F,L,490000,TW88EL,E09000018,{BC8936BB-2FD8-0E2C-E053-6C04A8C0DBF4},17556771,79,3,11,81,83,England and Wales: 2003-2006
E09000009,Ealing,6202.531646,2020,2020/12/21,T,F,490000,UB67QN,E09000009,{BC8936BB-3386-0E2C-E053-6C04A8C0DBF4},16769774,79,5,11,48,73,England and Wales: 1930-1949
E09000027,Richmond upon Thames,6202.531646,2020,2020/12/14,T,F,490000,TW122JB,E09000027,{BC8936BB-C314-0E2C-E053-6C04A8C0DBF4},18355806,79,4,11,68,84,England and Wales: 1900-1929
E09000022,Lambeth,6204.379562,2020,2020/12/2,T,F,765000,SE218NH,E09000022,{BA558B32-FF3C-76EF-E053-6B04A8C0B4B7},17923752,123.3,6,11,65,71,England and Wales: 1950-1966
E09000016,Havering,6206.896552,2020,2020/12/15,S,F,720000,RM141BU,E09000016,{BA558B32-6D2D-76EF-E053-6B04A8C0B4B7},17430120,116,6,11,67,87,England and Wales: 1930-1949
E09000003,Barnet,6208.333333,2020,2020/12/16,S,F,745000,HA89RA,E09000003,{BC8936BB-C36C-0E2C-E053-6C04A8C0DBF4},16150479,120,6,11,62,86,England and Wales: 1930-1949
E09000022,Lambeth,6208.333333,2020,2020/12/14,F,L,372500,SW165BY,E09000022,{BA558B33-25E9-76EF-E053-6B04A8C0B4B7},17883675,60,2,11,54,65,England and Wales: 1930-1949
E09000023,Lewisham,6208.609272,2020,2020/12/4,T,F,375000,SE120QE,E09000023,{BA558B33-2965-76EF-E053-6B04A8C0B4B7},18091855,60.4,5,11,57,61,England and Wales: before 1900
E09000022,Lambeth,6209.677419,2020,2020/12/11,F,L,385000,SW120JH,E09000022,{BA558B33-2530-76EF-E053-6B04A8C0B4B7},17979615,62,3,11,74,76,England and Wales: 1967-1975
E09000029,Sutton,6212.121212,2020,2020/12/4,D,F,1230000,SM54ES,E09000029,{BA558B33-15C6-76EF-E053-6B04A8C0B4B7},18553211,198,8,12,52,70,England and Wales: 1930-1949
E09000006,Bromley,6213.872832,2020,2020/12/14,D,F,1075000,BR33XD,E09000006,{BC8936BB-E855-0E2C-E053-6C04A8C0DBF4},16480204,173,7,11,56,72,England and Wales: 1991-1995
E09000017,Hillingdon,6214,2020,2020/12/2,T,F,466050,HA49BT,E09000017,{BA558B32-D191-76EF-E053-6B04A8C0B4B7},17469451,75,4,11,70,88,England and Wales: 1930-1949
E09000030,Tower Hamlets,6214.285714,2020,2020/12/15,F,L,435000,E34TD,E09000030,{BA558B32-6C27-76EF-E053-6B04A8C0B4B7},18727993,70,3,11,77,77,England and Wales: 1967-1975
E09000008,Croydon,6214.285714,2020,2020/12/7,F,L,435000,CR01FY,E09000008,{BC8936BB-EA53-0E2C-E053-6C04A8C0DBF4},16677782,70,,11,65,65,NO DATA!
E09000032,Wandsworth,6214.285714,2020,2020/12/3,F,L,435000,SW152QL,E09000032,{BC8936BB-E78A-0E2C-E053-6C04A8C0DBF4},18847969,70,4,11,46,66,England and Wales: 1950-1966
E09000022,Lambeth,6216.216216,2020,2020/12/2,T,F,920000,SW46EB,E09000022,{BA558B33-000F-76EF-E053-6B04A8C0B4B7},17916527,148,7,12,71,85,England and Wales: 1967-1975
E09000021,Kingston upon Thames,6217.948718,2020,2020/12/4,F,L,485000,KT34DZ,E09000021,{BA558B33-0409-76EF-E053-6B04A8C0B4B7},17812151,78,,11,81,81,NO DATA!
E09000015,Harrow,6220,2020,2020/12/7,S,F,622000,HA86SD,E09000015,{BA558B32-D2C4-76EF-E053-6B04A8C0B4B7},17377897,100,6,11,58,84,England and Wales: 1930-1949
E09000006,Bromley,6220.930233,2020,2020/12/1,T,F,535000,BR34QX,E09000006,{BA558B32-FF7A-76EF-E053-6B04A8C0B4B7},16462310,86,4,11,61,86,England and Wales: before 1900
E09000023,Lewisham,6222.222222,2020,2020/12/1,F,L,280000,SE135SR,E09000023,{BA558B33-2475-76EF-E053-6B04A8C0B4B7},18036548,45,2,11,54,76,England and Wales: before 1900
E09000033,Westminster,6222.707424,2020,2020/12/21,T,F,1425000,W93HL,E09000033,{BC8936BB-C7AD-0E2C-E053-6C04A8C0DBF4},19052334,229,10,11,65,75,England and Wales: 1900-1929
E09000015,Harrow,6223.404255,2020,2020/12/9,S,F,585000,HA53SG,E09000015,{BA558B32-D39D-76EF-E053-6B04A8C0B4B7},17383508,94,4,12,65,85,England and Wales: 1900-1929
E09000015,Harrow,6224.489796,2020,2020/12/18,F,L,305000,HA27AE,E09000015,{BA558B32-1D7C-76EF-E053-6B04A8C0B4B7},17354373,49,2,12,64,74,England and Wales: 1930-1949
E09000003,Barnet,6224.489796,2020,2020/12/16,F,L,610000,NW71RF,E09000003,{BC8936BB-3157-0E2C-E053-6C04A8C0DBF4},16127848,98,,11,88,88,NO DATA!
E09000021,Kingston upon Thames,6224.489796,2020,2020/12/3,F,L,305000,KT66SJ,E09000021,{BA558B32-FE25-76EF-E053-6B04A8C0B4B7},17858624,49,2,12,70,82,England and Wales: 1976-1982
E09000011,Greenwich,6227.272727,2020,2020/12/4,S,F,685000,SE30DZ,E09000011,{BA558B32-19E4-76EF-E053-6B04A8C0B4B7},16990720,110,4,11,55,77,England and Wales: 1900-1929
E09000003,Barnet,6229.508197,2020,2020/12/21,F,L,380000,N200AF,E09000003,{BC8936BB-2FE2-0E2C-E053-6C04A8C0DBF4},16131217,61,3,11,70,84,England and Wales: 2003-2006
E09000023,Lewisham,6229.508197,2020,2020/12/7,F,L,380000,SE39LS,E09000023,{BC8936BC-0450-0E2C-E053-6C04A8C0DBF4},18058082,61,3,11,70,79,England and Wales: 1930-1949
E09000029,Sutton,6229.508197,2020,2020/12/4,T,F,380000,SM38AS,E09000029,{BA558B33-01DA-76EF-E053-6B04A8C0B4B7},18598153,61,4,11,65,84,England and Wales: before 1900
E09000018,Hounslow,6230.769231,2020,2020/12/4,F,L,162000,TW137HB,E09000018,{BA558B32-1E5B-76EF-E053-6B04A8C0B4B7},17597143,26,1,11,36,81,England and Wales: 1976-1982
E09000023,Lewisham,6231.884058,2020,2020/12/16,S,F,1290000,SE128NR,E09000023,{BC8936BB-2E4D-0E2C-E053-6C04A8C0DBF4},18032183,207,7,11,54,77,England and Wales: before 1900
E09000005,Brent,6233.766234,2020,2020/12/18,T,F,480000,NW26YJ,E09000005,{BC8936BB-C82B-0E2C-E053-6C04A8C0DBF4},16335500,77,4,11,64,86,England and Wales: 1967-1975
E09000008,Croydon,6233.766234,2020,2020/12/7,S,F,480000,CR53HN,E09000008,{BA558B33-152B-76EF-E053-6B04A8C0B4B7},16677287,77,4,12,67,88,England and Wales: 1930-1949
E09000015,Harrow,6234.375,2020,2020/12/3,S,F,798000,HA51TL,E09000015,{BA558B32-D194-76EF-E053-6B04A8C0B4B7},17333391,128,7,11,41,71,England and Wales: 1930-1949
E09000009,Ealing,6234.567901,2020,2020/12/10,F,L,505000,W30HN,E09000009,{BA558B32-1F5A-76EF-E053-6B04A8C0B4B7},16820796,81,4,11,53,63,England and Wales: before 1900
E09000016,Havering,6234.939759,2020,2020/12/11,S,F,517500,RM111PG,E09000016,{BC8936BB-3A6E-0E2C-E053-6C04A8C0DBF4},17431319,83,5,11,33,84,England and Wales: 1930-1949
E09000022,Lambeth,6236.55914,2020,2020/12/9,F,L,580000,SE59QH,E09000022,{BC8936BC-0799-0E2C-E053-6C04A8C0DBF4},17939366,93,3,11,65,81,England and Wales: 1900-1929
E09000028,Southwark,6241.37931,2020,2020/12/11,F,L,362000,SE171RE,E09000028,{BC8936BC-0433-0E2C-E053-6C04A8C0DBF4},18505053,58,3,11,57,65,England and Wales: 1930-1949
E09000025,Newham,6242.905789,2020,2020/12/18,F,L,385000,E161GA,E09000025,{BC8936BB-722F-0E2C-E053-6C04A8C0DBF4},18232472,61.67,3,11,78,79,England and Wales: 2007 onwards
E09000005,Brent,6248.554913,2020,2020/12/7,S,F,1081000,NW101JT,E09000005,{BA558B32-DA1D-76EF-E053-6B04A8C0B4B7},16370717,173,7,11,72,82,England and Wales: 1930-1949
E09000031,Waltham Forest,6250,2020,2020/12/22,T,F,425000,E173JA,E09000031,{BC8936BB-7230-0E2C-E053-6C04A8C0DBF4},18740681,68,5,12,62,87,England and Wales: 1900-1929
E09000004,Bexley,6250,2020,2020/12/18,S,F,400000,DA51NN,E09000004,{BC8936BB-E610-0E2C-E053-6C04A8C0DBF4},16297635,64,3,11,51,83,England and Wales: 1930-1949
E09000003,Barnet,6250,2020,2020/12/18,S,F,875000,NW73NA,E09000003,{BA558B32-D215-76EF-E053-6B04A8C0B4B7},16154754,140,7,12,73,85,England and Wales: 1930-1949
E09000009,Ealing,6250,2020,2020/12/17,T,F,925000,W51SR,E09000009,{BC8936BB-C39F-0E2C-E053-6C04A8C0DBF4},16765621,148,6,12,56,81,England and Wales: 1900-1929
E09000006,Bromley,6250,2020,2020/12/17,D,F,750000,BR13BH,E09000006,{BC8936BB-E821-0E2C-E053-6C04A8C0DBF4},16423316,120,8,11,59,82,England and Wales: 1991-1995
E09000004,Bexley,6250,2020,2020/12/16,T,F,400000,DA51JQ,E09000004,{BA558B32-FE0D-76EF-E053-6B04A8C0B4B7},16265147,64,3,11,58,86,England and Wales: 1900-1929
E09000024,Merton,6250,2020,2020/12/11,T,F,487500,SM44BW,E09000024,{BC8936BB-FB94-0E2C-E053-6C04A8C0DBF4},18125756,78,4,11,65,85,England and Wales: 1930-1949
E09000024,Merton,6250,2020,2020/12/11,T,F,775000,SW179JW,E09000024,{BA558B32-F621-76EF-E053-6B04A8C0B4B7},18101846,124,5,11,65,79,England and Wales: 1900-1929
E09000016,Havering,6250,2020,2020/12/11,S,F,325000,RM111BP,E09000016,{BA558B32-6D90-76EF-E053-6B04A8C0B4B7},17429846,52,3,11,44,88,England and Wales: 1950-1966
E09000031,Waltham Forest,6250,2020,2020/12/10,T,F,450000,E48NJ,E09000031,{BC8936BB-C69B-0E2C-E053-6C04A8C0DBF4},18811269,72,5,11,55,75,England and Wales: 1930-1949
